Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Season_Spring,Season_Summer,Season_Winter,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy
-5.0,81,2.0,87.0,984.52,0,2.0,False,False,True,False,True,False
27.0,36,9.5,19.0,840.99,6,16.0,False,False,False,False,True,False
10.0,100,0.5,101.0,1014.57,11,6.5,False,False,False,False,False,False
28.0,59,9.0,37.0,1004.99,2,6.0,True,False,False,False,True,False
29.0,74,2.5,29.0,1002.41,4,7.0,True,False,False,False,True,False
2.0,81,19.5,64.0,991.54,1,2.0,False,False,True,False,True,False
15.0,86,5.0,70.0,1007.14,3,5.0,False,False,True,False,False,True
21.0,79,15.5,51.0,1000.96,2,3.5,False,True,False,False,True,False
-3.0,64,9.5,60.0,996.76,0,3.5,False,False,True,False,True,False
-6.0,40,7.5,79.0,1078.03,3,14.5,True,False,False,False,True,False
55.0,105,30.5,96.0,997.39,10,3.5,True,False,False,False,True,False
10.0,81,8.0,93.0,991.99,3,4.5,True,False,False,False,True,False
-9.0,78,16.5,54.0,998.72,1,2.0,False,False,True,False,True,False
2.0,65,4.0,75.0,990.41,1,2.5,False,False,True,False,True,False
34.0,64,5.5,9.0,1024.88,7,5.5,False,False,True,False,False,False
34.0,97,2.0,97.0,1006.49,6,3.5,False,False,True,False,False,True
13.0,64,13.0,30.0,1008.6,2,7.0,False,True,False,False,False,True
-19.0,59,4.0,11.0,1022.41,1,19.0,False,False,False,False,True,False
20.0,75,5.0,11.0,1007.74,2,5.5,False,True,False,False,False,True
38.0,40,1.5,0.0,1012.7,9,5.5,False,False,True,False,False,False
31.0,63,17.0,53.0,1016.02,1,2.0,True,False,False,False,True,False
-3.0,77,1.0,85.0,989.07,0,3.5,False,False,True,False,True,False
-4.0,99,11.0,64.0,980.47,1,3.0,False,False,True,False,True,False
31.0,25,9.5,9.0,1026.9,5,8.0,False,False,False,False,False,False
18.0,88,7.0,65.0,995.42,2,2.0,False,True,False,False,True,False
31.0,68,13.5,82.0,1019.94,3,2.0,True,False,False,False,True,False
3.0,72,15.5,96.0,997.0,0,2.5,False,False,True,False,False,True
-3.0,91,12.5,94.0,994.52,0,4.0,False,False,True,False,True,False
16.0,66,11.0,29.0,1012.36,4,6.5,False,False,True,False,True,False
41.0,26,2.5,1.0,1021.79,9,9.0,True,False,False,False,False,False
18.0,56,0.0,18.0,1005.55,3,8.0,True,False,False,False,True,False
21.0,43,10.0,11.0,1019.41,11,6.0,True,False,False,False,False,False
25.0,81,12.0,57.0,1012.75,0,3.0,True,False,False,False,False,True
37.0,86,7.0,81.0,1020.21,14,2.5,False,True,False,False,False,False
43.0,30,4.0,97.0,995.64,11,19.0,False,True,False,False,False,True
33.0,78,3.5,27.0,1004.47,3,8.5,False,False,False,False,False,True
18.0,68,6.5,68.0,1003.8,3,3.5,False,False,False,False,True,False
11.0,74,18.0,94.0,1001.37,1,4.5,False,False,True,False,True,False
36.0,107,12.0,86.0,1025.55,8,1.5,True,False,False,False,False,True
-10.0,94,14.5,88.0,989.37,1,1.0,False,False,True,False,False,True
18.0,64,16.5,92.0,990.52,0,3.0,False,False,True,False,True,False
28.0,65,0.5,16.0,1027.22,11,8.0,False,False,False,False,False,True
19.0,96,14.5,51.0,1002.78,2,3.0,False,True,False,False,False,True
14.0,90,5.0,95.0,1010.65,1,5.0,False,False,True,False,True,False
32.0,99,12.5,87.0,1016.85,0,2.0,False,True,False,False,False,True
-2.0,67,12.0,80.0,986.65,1,2.0,False,False,True,False,True,False
18.0,87,18.0,58.0,1001.57,1,1.5,False,True,False,False,True,False
20.0,81,12.5,58.0,1000.42,1,5.0,False,False,True,False,True,False
26.0,89,8.0,83.0,1010.52,8,11.5,True,False,False,False,False,True
4.0,91,11.0,89.0,986.01,0,2.5,False,False,True,False,True,False
22.0,68,19.0,83.0,1006.73,0,4.0,False,False,True,False,True,False
14.0,57,4.0,14.0,1012.62,1,8.5,False,True,False,False,False,True
-6.0,70,13.0,54.0,999.24,0,2.0,False,False,True,False,True,False
17.0,72,17.5,98.0,1014.75,1,1.0,False,False,True,False,True,False
41.0,62,3.5,1.0,1018.17,10,7.5,False,True,False,False,False,True
24.0,33,5.5,5.0,1013.74,5,6.0,False,False,False,False,False,False
-8.0,81,10.5,63.0,983.17,0,4.5,False,False,True,False,True,False
37.0,35,4.5,15.0,1023.79,7,6.5,False,False,False,False,False,True
40.0,41,6.0,5.0,1018.67,11,9.0,False,False,True,False,False,False
60.0,106,21.5,101.0,1012.16,10,4.0,False,False,False,False,False,True
28.0,81,16.0,92.0,1016.39,2,1.5,True,False,False,False,False,True
-13.0,43,0.5,44.0,1054.7,9,4.5,True,False,False,False,False,True
-3.0,72,12.0,93.0,990.1,1,1.0,False,False,True,False,False,True
18.0,56,3.5,15.0,1003.46,1,5.5,False,True,False,False,True,False
4.0,88,10.0,86.0,998.67,0,1.5,False,False,True,False,True,False
19.0,53,14.0,10.0,1018.87,2,5.5,False,False,True,False,False,True
42.0,82,8.5,107.0,1023.27,4,9.5,True,False,False,False,False,False
30.0,64,10.0,27.0,1006.29,3,5.0,False,False,True,False,True,False
-6.0,63,7.0,99.0,998.64,1,3.0,False,False,True,False,True,False
15.0,99,20.0,76.0,999.95,4,1.5,False,False,True,False,True,False
3.0,70,10.5,74.0,991.1,1,3.0,False,False,True,False,True,False
4.0,84,1.0,78.0,983.64,0,2.5,False,False,True,False,True,False
76.0,79,16.0,92.0,1015.49,6,2.5,False,False,True,False,False,True
4.0,60,17.0,76.0,991.03,1,5.0,False,False,True,False,True,False
29.0,71,15.0,12.0,1017.74,4,7.5,False,False,True,False,True,False
15.0,76,15.0,77.0,999.71,1,3.0,False,False,False,False,True,False
34.0,38,6.5,0.0,1029.74,9,6.5,False,False,False,False,False,False
24.0,87,19.5,68.0,998.14,1,1.0,False,False,True,False,True,False
42.0,50,13.0,80.0,863.04,3,17.0,False,True,False,False,True,False
-9.0,72,1.0,103.0,998.72,2,2.0,False,False,True,False,False,True
52.0,90,10.5,103.0,1011.17,12,6.0,False,False,False,False,True,False
13.0,53,3.5,14.0,1007.83,2,5.5,False,False,True,False,True,False
29.0,29,8.5,63.0,998.67,1,0.0,False,True,False,False,True,False
12.0,50,14.0,33.0,1013.06,1,5.0,False,False,False,False,False,True
15.0,95,5.5,54.0,996.04,1,1.5,False,False,True,False,True,False
32.0,93,8.5,63.0,990.18,0,1.5,False,False,True,False,True,False
-3.0,93,1.5,54.0,984.52,0,2.5,False,False,True,False,True,False
30.0,67,9.5,23.0,1003.85,4,8.5,True,False,False,False,False,True
34.0,41,7.0,19.0,1011.28,5,6.5,False,False,True,False,False,False
11.0,94,11.5,58.0,992.57,2,2.0,False,False,True,False,False,True
32.0,49,4.0,16.0,1013.52,11,8.5,True,False,False,False,False,False
32.0,62,6.0,80.0,995.96,1,3.0,False,True,False,False,False,True
35.0,32,6.5,9.0,1013.84,11,8.5,True,False,False,False,False,False
26.0,64,8.0,4.0,1020.86,9,9.5,False,True,False,False,False,False
19.0,96,28.0,104.0,1011.38,5,1.5,True,False,False,False,True,False
33.0,75,9.0,32.0,1005.74,3,7.0,False,False,True,False,False,True
31.0,53,6.0,14.0,1018.54,2,8.0,False,False,False,False,True,False
18.0,63,6.0,52.0,1004.0,2,3.0,False,False,False,False,True,False
26.0,74,17.0,62.0,1003.65,0,4.5,False,True,False,False,True,False
17.0,60,5.5,46.0,1016.46,1,6.0,True,False,False,False,False,True
-2.0,85,8.5,85.0,984.09,1,4.5,False,False,True,False,True,False
4.0,67,0.0,72.0,998.78,1,4.5,False,False,True,False,True,False
25.0,69,5.5,24.0,1006.23,2,5.5,False,True,False,False,False,True
19.0,52,14.0,29.0,1003.48,3,5.0,False,False,True,False,False,True
31.0,92,13.0,99.0,1015.08,1,2.5,True,False,False,False,False,True
42.0,87,7.0,99.0,1028.32,12,7.0,False,True,False,False,False,False
-7.0,99,19.5,51.0,992.7,0,1.5,False,False,True,False,True,False
16.0,79,10.0,54.0,995.59,0,1.5,False,True,False,False,True,False
18.0,37,3.0,11.0,888.19,11,1.0,False,False,False,False,False,True
21.0,96,16.0,56.0,1019.2,2,2.5,False,True,False,False,False,True
12.0,88,8.0,82.0,996.5,0,3.5,True,False,False,False,True,False
16.0,73,7.5,35.0,1019.47,2,7.5,False,False,True,False,False,True
3.0,98,17.5,69.0,986.74,0,4.0,False,False,True,False,True,False
29.0,88,5.0,82.0,997.72,2,1.0,False,True,False,False,False,True
19.0,67,5.5,86.0,1004.2,3,3.5,False,False,True,False,True,False
34.0,47,5.0,4.0,1027.53,9,10.0,True,False,False,False,False,False
4.0,73,12.5,84.0,990.99,0,3.0,False,False,True,False,True,False
44.0,51,3.5,36.0,876.32,8,9.5,False,False,True,False,False,True
33.0,41,4.0,19.0,1022.01,11,8.5,False,False,False,False,False,False
10.0,44,7.5,28.0,933.43,13,3.5,True,False,False,False,False,True
0.0,65,15.0,63.0,989.96,1,2.0,False,False,True,False,False,True
27.0,51,9.0,5.0,1028.83,8,9.0,False,False,True,False,False,True
21.0,23,15.0,91.0,938.26,3,12.0,False,True,False,False,False,True
22.0,52,9.5,39.0,1000.75,3,8.5,False,False,True,False,False,True
22.0,26,6.0,90.0,907.31,1,16.5,True,False,False,False,False,True
-10.0,87,7.5,92.0,989.18,1,2.5,False,False,True,False,True,False
32.0,74,13.5,28.0,1002.81,2,7.0,True,False,False,False,True,False
44.0,48,7.0,14.0,1012.85,10,5.5,False,False,True,False,False,False
-1.0,86,10.5,60.0,989.16,0,3.5,False,False,True,False,True,False
-4.0,78,9.0,58.0,991.09,1,2.0,False,False,True,False,True,False
26.0,56,3.5,33.0,1015.29,4,8.5,False,False,True,False,False,True
27.0,54,7.0,11.0,1015.78,2,6.0,False,True,False,False,False,True
-20.0,42,10.0,42.0,1177.21,7,1.0,False,False,False,True,False,False
24.0,23,6.5,4.0,1022.62,6,8.0,False,True,False,False,False,False
27.0,44,2.5,1.0,1021.08,8,6.5,False,False,True,False,False,True
40.0,41,5.5,52.0,1033.78,14,16.0,False,False,False,True,False,False
2.0,66,7.5,74.0,986.01,1,2.0,False,False,True,False,True,False
41.0,79,7.5,104.0,1011.66,12,2.5,False,True,False,False,True,False
0.0,99,15.5,85.0,982.91,0,2.5,False,False,True,False,True,False
22.0,67,14.0,24.0,1008.14,2,8.5,False,False,False,False,False,True
28.0,50,4.5,17.0,1012.65,7,6.5,False,False,True,False,False,False
31.0,62,1.0,17.0,1008.23,3,8.0,False,False,True,False,True,False
-6.0,96,18.0,62.0,980.22,1,2.0,False,False,True,False,False,True
43.0,75,15.0,80.0,1019.83,5,3.0,False,False,False,False,False,True
31.0,67,8.0,18.0,1011.91,11,8.5,False,False,False,False,False,False
1.0,90,0.5,54.0,990.0,0,3.0,False,False,True,False,True,False
13.0,90,14.5,93.0,1014.44,2,4.5,False,False,False,False,True,False
15.0,50,6.5,71.0,1139.9,9,18.0,False,False,False,True,False,False
45.0,64,11.5,85.0,971.21,12,19.5,False,True,False,False,False,True
32.0,91,5.0,99.0,997.66,1,2.0,False,False,True,False,True,False
19.0,65,3.0,41.0,1012.48,2,6.5,True,False,False,False,True,False
13.0,61,13.0,18.0,1018.6,2,7.5,True,False,False,False,False,True
24.0,49,7.5,11.0,1022.86,7,9.5,False,True,False,False,False,False
26.0,32,9.5,7.0,1017.0,6,6.5,False,True,False,False,False,False
27.0,21,5.5,15.0,1012.32,11,8.0,False,False,False,False,False,True
0.0,81,11.5,74.0,981.64,0,1.5,False,False,True,False,True,False
-3.0,68,10.5,60.0,980.49,1,4.5,False,False,True,False,True,False
21.0,64,19.0,72.0,1007.5,0,2.0,True,False,False,False,True,False
15.0,72,1.0,20.0,1002.98,1,9.0,False,False,True,False,False,True
34.0,51,10.0,13.0,957.62,7,8.5,True,False,False,True,False,False
24.0,24,4.5,25.0,1008.07,4,15.5,True,False,False,False,True,False
44.0,46,8.0,7.0,1017.56,9,6.0,False,False,True,False,False,False
24.0,68,0.5,26.0,1013.91,2,7.0,True,False,False,False,True,False
37.0,51,7.0,11.0,1181.54,10,14.5,True,False,False,False,False,True
44.0,106,22.0,77.0,1012.6,7,8.5,False,True,False,False,False,True
-2.0,88,8.5,62.0,995.44,0,5.0,False,False,True,False,True,False
-2.0,96,14.0,59.0,994.55,1,4.5,False,False,True,False,True,False
-3.0,84,16.0,99.0,981.41,1,2.0,False,False,True,False,True,False
-6.0,66,9.5,77.0,999.16,0,3.5,False,False,True,False,True,False
45.0,85,18.5,96.0,1013.93,11,2.5,False,False,False,False,False,True
41.0,41,9.0,3.0,1025.31,11,6.0,True,False,False,False,False,True
-4.0,65,18.5,96.0,991.44,0,2.0,False,False,True,False,True,False
33.0,26,1.5,8.0,1020.03,10,6.5,True,False,False,False,False,True
20.0,35,9.5,5.0,1018.59,10,10.0,False,False,False,False,False,True
35.0,59,10.0,14.0,1013.84,7,9.0,True,False,False,False,False,False
19.0,57,4.5,35.0,1000.13,2,7.5,True,False,False,False,False,True
21.0,77,1.5,24.0,1012.46,1,7.5,False,True,False,False,True,False
12.0,68,5.5,26.0,1009.16,3,8.5,True,False,False,False,True,False
19.0,78,6.5,33.0,1004.21,1,8.0,True,False,False,False,True,False
-10.0,81,2.0,98.0,998.06,1,3.0,False,False,True,False,True,False
17.0,96,12.0,78.0,1011.37,3,2.5,False,True,False,False,True,False
11.0,63,14.5,26.0,1004.75,1,7.0,True,False,False,False,True,False
28.0,63,19.5,70.0,1002.24,3,2.0,False,True,False,False,True,False
-6.0,80,19.0,71.0,988.46,0,1.0,False,False,True,False,True,False
26.0,62,15.5,90.0,1009.38,2,1.5,False,False,False,False,False,True
10.0,86,9.5,74.0,1012.65,0,2.0,False,True,False,False,False,True
-1.0,83,18.0,73.0,983.46,0,1.5,False,False,True,False,True,False
23.0,79,9.0,14.0,1005.9,1,8.0,False,False,False,False,True,False
-4.0,68,11.0,97.0,995.1,1,4.5,False,False,True,False,True,False
29.0,71,10.5,16.0,1000.38,1,5.5,False,False,True,False,True,False
30.0,61,10.5,28.0,1009.71,3,8.0,False,False,False,False,True,False
32.0,95,5.5,102.0,1018.34,11,8.5,False,False,False,False,False,True
11.0,82,13.0,68.0,998.55,1,1.5,False,True,False,False,True,False
29.0,55,7.0,18.0,1022.87,7,5.5,False,False,True,False,False,False
10.0,63,20.0,50.0,995.6,1,2.5,True,False,False,False,True,False
71.0,101,15.5,74.0,1004.03,2,6.0,True,False,False,False,True,False
64.0,73,26.5,76.0,1003.76,5,0.5,False,False,False,False,False,True
22.0,57,5.0,2.0,1026.21,5,8.0,False,False,False,False,False,False
-3.0,64,17.5,98.0,992.83,0,1.5,False,False,True,False,True,False
11.0,85,16.0,67.0,1009.6,3,1.0,False,False,False,False,True,False
34.0,70,6.0,69.0,922.46,3,6.0,False,True,False,True,False,False
27.0,109,8.0,104.0,1019.52,0,12.0,False,True,False,False,False,False
26.0,78,17.0,67.0,1002.58,3,4.0,False,True,False,False,True,False
-5.0,80,6.0,94.0,994.61,1,3.0,False,False,True,False,True,False
15.0,84,19.0,70.0,1016.44,3,3.5,False,True,False,False,True,False
33.0,99,18.0,83.0,1016.95,3,3.0,False,False,True,False,False,True
32.0,51,8.0,11.0,1010.91,11,6.0,False,False,False,False,False,False
10.0,71,1.5,23.0,1009.78,3,6.0,False,True,False,False,False,True
31.0,68,8.0,16.0,1022.01,6,7.0,False,True,False,False,False,False
23.0,70,11.0,80.0,992.62,2,2.0,False,False,True,False,True,False
24.0,49,2.0,2.0,1014.9,8,8.0,True,False,False,False,False,False
18.0,80,17.5,74.0,995.52,3,4.0,False,False,False,False,True,False
21.0,65,5.5,82.0,1170.94,6,3.5,False,False,False,False,True,False
22.0,79,5.5,62.0,1003.79,1,3.0,False,True,False,False,True,False
-4.0,77,19.0,92.0,987.61,0,4.5,False,False,True,False,True,False
-7.0,72,6.5,94.0,999.86,0,3.5,False,False,True,False,True,False
18.0,87,15.0,81.0,991.2,3,2.5,False,False,True,False,True,False
18.0,75,6.5,50.0,1016.67,3,2.0,False,True,False,False,False,True
30.0,48,7.0,18.0,1010.23,9,10.0,False,True,False,False,False,False
37.0,25,9.5,6.0,1028.14,6,9.0,True,False,False,False,False,True
27.0,41,4.5,61.0,854.93,8,10.5,False,True,False,False,False,True
9.0,77,8.5,21.0,887.74,5,14.0,False,True,False,False,True,False
-23.0,91,34.0,78.0,980.5,4,1.5,False,False,True,False,True,False
0.0,92,5.0,95.0,992.78,13,1.5,False,False,True,False,True,False
35.0,68,1.0,0.0,1026.9,7,8.0,True,False,False,False,False,False
-9.0,80,17.5,92.0,985.98,1,3.5,False,False,True,False,True,False
-5.0,88,4.5,98.0,982.3,0,2.5,False,False,True,False,True,False
12.0,67,3.0,47.0,1007.6,2,7.5,True,False,False,False,True,False
-4.0,84,19.5,71.0,981.38,8,0.5,False,False,True,False,False,True
23.0,61,16.0,83.0,1017.22,2,4.0,False,True,False,False,True,False
29.0,54,8.5,88.0,806.76,3,13.5,True,False,False,True,False,False
23.0,67,15.0,47.0,1017.26,3,8.0,False,False,True,False,False,True
-1.0,103,14.5,100.0,991.46,13,3.0,False,False,True,False,False,True
29.0,93,6.5,78.0,1000.35,0,4.0,False,False,True,False,True,False
-7.0,77,16.0,99.0,985.7,0,3.0,False,False,True,False,True,False
16.0,71,19.0,70.0,1008.4,2,2.5,False,True,False,False,True,False
23.0,96,12.0,75.0,998.31,2,2.0,False,False,True,False,True,False
15.0,76,9.0,81.0,1019.12,1,4.5,False,False,True,False,True,False
30.0,64,4.0,16.0,1016.96,9,7.5,True,False,False,False,False,True
30.0,60,6.5,75.0,998.88,1,4.0,False,False,False,False,True,False
17.0,77,14.5,58.0,996.07,2,2.0,False,True,False,False,True,False
3.0,85,17.5,72.0,995.95,0,2.0,False,False,True,False,True,False
100.0,87,12.5,108.0,1016.04,14,10.5,False,True,False,False,False,False
33.0,83,7.5,68.0,994.22,2,2.5,False,False,False,False,False,True
-1.0,70,5.0,69.0,990.66,1,3.0,False,False,True,False,True,False
34.0,24,4.0,13.0,1020.55,11,8.0,False,True,False,False,False,False
13.0,65,6.5,87.0,1015.51,3,5.0,False,False,True,False,True,False
-7.0,75,4.0,96.0,980.04,0,4.5,False,False,True,False,False,True
-1.0,84,14.5,88.0,983.67,1,3.5,False,False,True,False,True,False
37.0,25,5.0,17.0,1010.47,11,6.0,False,True,False,False,False,False
33.0,55,3.0,41.0,1008.03,1,5.5,False,False,False,False,False,True
38.0,51,4.0,9.0,1010.78,9,7.0,False,True,False,False,False,False
-12.0,70,31.5,99.0,994.49,10,3.0,False,False,True,False,False,True
-1.0,67,5.0,50.0,996.13,0,1.0,False,False,True,False,True,False
25.0,100,5.5,101.0,1019.96,12,7.5,False,False,False,False,True,False
31.0,77,7.5,90.0,1005.27,1,2.5,True,False,False,False,True,False
17.0,88,9.0,73.0,1001.74,3,3.0,False,True,False,False,False,True
17.0,60,10.0,32.0,1001.52,3,5.5,False,True,False,False,False,True
42.0,39,4.0,19.0,1021.36,9,8.5,False,False,True,False,False,False
28.0,71,10.5,79.0,998.57,1,2.0,False,False,False,False,True,False
22.0,55,6.5,16.0,1005.17,1,7.5,True,False,False,False,False,True
22.0,91,7.5,56.0,1009.16,1,2.0,False,False,True,False,True,False
15.0,76,8.5,79.0,995.52,1,3.5,False,False,False,False,True,False
1.0,79,18.5,90.0,984.15,1,1.5,False,False,True,False,True,False
24.0,94,9.0,86.0,1000.08,2,4.5,False,True,False,False,True,False
34.0,85,20.0,70.0,997.52,1,1.5,True,False,False,False,False,True
-1.0,74,15.5,90.0,983.35,0,4.0,False,False,True,False,True,False
20.0,54,8.0,19.0,1011.1,2,6.0,False,True,False,False,False,True
34.0,91,15.5,50.0,1002.95,1,4.5,False,False,True,False,True,False
27.0,35,9.5,19.0,1014.96,7,7.5,False,False,False,False,False,False
11.0,78,13.5,10.0,1007.63,1,8.5,False,True,False,False,False,True
21.0,65,5.0,7.0,1017.57,9,7.0,False,False,True,False,False,False
32.0,107,28.0,92.0,991.66,8,1.5,False,False,False,False,False,True
11.0,78,9.5,78.0,1006.13,2,3.5,False,True,False,False,True,False
31.0,65,1.0,30.0,1018.25,3,6.5,False,False,False,False,True,False
33.0,53,6.0,44.0,1011.26,2,5.5,True,False,False,False,False,True
21.0,53,10.0,36.0,1015.49,2,8.0,False,False,False,False,True,False
24.0,52,4.5,13.0,1014.56,8,9.5,False,True,False,False,False,False
-4.0,66,14.0,92.0,968.52,0,18.0,True,False,False,False,True,False
-5.0,61,10.5,70.0,988.25,0,3.5,False,False,True,False,True,False
35.0,38,1.0,86.0,870.6,11,5.5,False,True,False,False,True,False
1.0,64,6.5,63.0,993.53,1,3.5,False,False,True,False,True,False
20.0,40,4.5,3.0,1023.49,10,10.0,False,True,False,False,False,False
-1.0,63,13.5,91.0,997.24,1,5.0,False,False,True,False,True,False
14.0,81,8.0,53.0,1002.44,0,1.0,False,False,False,False,True,False
24.0,87,11.0,93.0,1019.68,3,4.5,False,True,False,False,True,False
24.0,82,8.5,56.0,1004.92,1,1.5,False,False,True,False,False,True
-9.0,99,6.0,56.0,992.69,1,4.5,False,False,True,False,True,False
19.0,75,13.5,10.0,1008.41,1,7.5,False,True,False,False,True,False
24.0,73,14.0,38.0,1017.76,2,7.5,True,False,False,False,False,True
-21.0,79,36.0,73.0,997.81,6,1.5,False,False,True,False,False,True
31.0,24,8.0,5.0,1029.61,8,9.0,False,True,False,False,False,False
13.0,90,17.0,77.0,995.15,2,4.5,False,True,False,False,True,False
-5.0,65,12.0,60.0,969.74,3,1.0,True,False,False,False,False,True
42.0,57,5.0,14.0,1022.33,11,8.5,False,False,False,False,False,False
26.0,71,0.5,13.0,1009.72,1,7.0,False,False,False,False,False,True
-4.0,97,20.0,53.0,982.49,0,2.5,False,False,True,False,True,False
36.0,32,1.5,19.0,1013.5,11,9.0,False,True,False,False,False,True
-4.0,78,10.0,89.0,983.75,1,5.0,False,False,True,False,True,False
24.0,98,14.5,98.0,1012.53,3,5.0,False,False,True,False,True,False
15.0,54,10.0,15.0,1008.24,3,5.0,False,True,False,False,True,False
